untergriesbach,下格里斯巴赫,xià gé lǐ sī bā hè
karlum,卡尔卢姆,kǎ ěr lú mǔ
joldelund,约尔德伦德,yuē ěr dé lún dé
frohnhofen,弗龙霍芬,fú lóng huò fēn
schierling,希灵,xī líng
tegernheim,泰根海姆,tài gēn hǎi mǔ
rentweinsdorf,伦特韦恩斯多夫,lún tè wéi ēn sī duō fū
oerel,厄勒尔,è lè ěr
vierden,菲尔登,fēi ěr dēng
berngau,贝恩高,bèi ēn gāo
rotthalmünster,罗塔尔明斯特尔,luó tǎ ěr míng sī tè ěr
tittling,蒂特灵,dì tè líng
oedheim,厄德海姆,è dé hǎi mǔ
thüngersheim,廷格斯海姆,tíng gé sī hǎi mǔ
klanxbüll,克兰克斯比尔,kè lán kè sī bǐ ěr
ockholm,奥克霍尔姆,ào kè huò ěr mǔ
ladelund,拉德伦德,lā dé lún dé
bramstedtlund,布拉姆施泰特伦德,bù lā mǔ shī tài tè lún dé
schönewalde,舍讷瓦尔德,shè nè wǎ ěr dé
marktbreit,马克特布赖特,mǎ kè tè bù lài tè
pfreimd,普夫赖姆德,pǔ fū lài mǔ dé
geismar,盖斯马尔,gài sī mǎ ěr
eutin,奥伊廷,ào yī tíng
hofgeismar,霍夫盖斯马尔,huò fū gài sī mǎ ěr
weidenberg,魏登贝格,wèi dēng bèi gé
peiting,派廷,pài tíng
rottenbuch,罗滕布赫,luó téng bù hè
braunlage,布劳恩拉格,bù láo ēn lā gé
aufhausen,奥夫豪森,ào fū háo sēn
arendsee,阿伦德塞,ā lún dé sāi
apolda,阿波尔达,ā bō ěr dá
starkenberg,施塔肯贝格,shī tǎ kěn bèi gé
weißendorf,魏森多夫,wèi sēn duō fū
kelbra,凯尔布拉,kǎi ěr bù lā
geisa,盖萨,gài sà
eckernförde,埃肯弗德,āi kěn fú dé
lunzig,伦齐希,lún qí xī
korbußen,科尔布森,kē ěr bù sēn
bethenhausen,贝滕豪森,bèi téng háo sēn
crimla,克里姆拉,kè lǐ mǔ lā
göllnitz,格尔尼茨,gé ěr ní cí
lindenkreuz,林登克罗伊茨,lín dēng kè luó yī cí
kalbe,卡尔伯,kǎ ěr bǎi
mehna,梅纳,méi nà
brahmenau,布拉默瑙,bù lā mò nǎo
ellhofen,埃尔霍芬,āi ěr huò fēn
weißenohe,魏森奥厄,wèi sēn ào è
högel,赫格尔,hè gé ěr
kirsbach,基尔斯巴赫,jī ěr sī bā hè
simmertal,锡默塔尔,xī mò tǎ ěr
reichstädt,赖希施泰特,lài xī shī tài tè
harrislee,哈里斯莱,hā lǐ sī lái
luckau,卢考,lú kǎo
wiedenborstel,维登博斯特尔,wéi dēng bó sī tè ěr
rheinau,莱瑙,lái nǎo
kölleda,克莱达,kè lái dá
emmelshausen,埃默尔斯豪森,āi mò ěr sī háo sēn
bacharach,巴哈拉赫,bā hā lā hè
reinfeld,赖恩费尔德,lài ēn fèi ěr dé
großbieberau,大比伯劳,dà bǐ bǎi láo
wolfhagen,沃尔夫哈根,wò ěr fū hā gēn
strausberg,施特劳斯贝格,shī tè láo sī bèi gé
baarebenhausen,巴尔埃本豪森,bā ěr āi běn háo sēn
engesande,恩格桑德,ēn gé sāng dé
drogen,德罗根,dé luó gēn
hundhaupten,洪德豪普滕,hóng dé háo pǔ téng
anderlingen,安德林根,ān dé lín gēn
arnstadt,阿恩施塔特,ā ēn shī tǎ tè
diekhof,迪克霍夫,dí kè huò fū
langenwolschendorf,朗根沃尔申多夫,lǎng gēn wò ěr shēn duō fū
buttelstedt,布特尔施泰特,bù tè ěr shī tài tè
blankenhain,布兰肯海恩,bù lán kěn hǎi ēn
heeslingen,黑斯林根,hēi sī lín gēn
burweg,布尔韦格,bù ěr wéi gé
laboe,拉伯,lā bǎi
titting,蒂廷,dì tíng
wetschen,韦辰,wéi chén
seeshaupt,塞斯豪普特,sāi sī háo pǔ tè
schrobenhausen,施罗本豪森,shī luó běn háo sēn
oberasbach,上阿斯巴赫,shàng ā sī bā hè
eydelstedt,艾德尔施泰特,ài dé ěr shī tài tè
barnstorf,巴恩斯托夫,bā ēn sī tuō fū
soltau,索尔陶,suǒ ěr táo
padingbüttel,帕丁比特尔,pà dīng bǐ tè ěr
tarmstedt,塔姆施泰特,tǎ mǔ shī tài tè
hemau,黑毛,hēi máo
arnbruck,阿恩布鲁克,ā ēn bù lǔ kè
nottensdorf,诺滕斯多夫,nuò téng sī duō fū
schwandorf,施万多夫,shī wàn duō fū
bischofsmais,比绍夫斯迈斯,bǐ shào fū sī mài sī
rechtsupweg,雷希茨乌普韦格,léi xī cí wū pǔ wéi gé
pottenstein,波滕施泰因,bō téng shī tài yīn
volkach,福尔卡赫,fú ěr kǎ hè
geretsried,盖雷茨里德,gài léi cí lǐ dé
querfurt,奎尔富特,kuí ěr fù tè
egeln,埃格尔恩,āi gé ěr ēn
clingen,克林根,kè lín gēn
ellrich,埃尔里希,āi ěr lǐ xī
damme,迪默尔湖畔达默,dí mò ěr hú pàn dá mò
freinsheim,弗赖恩斯海姆,fú lài ēn sī hǎi mǔ
krautheim,克劳特海姆,kè láo tè hǎi mǔ
prackenbach,普拉肯巴赫,pǔ lā kěn bā hè
mintraching,明特拉兴,míng tè lā xīng
böbrach,伯布拉赫,bǎi bù lā hè
lappersdorf,拉珀斯多夫,lā pò sī duō fū
hagelstadt,哈格尔施塔特,hā gé ěr shī tǎ tè
wolfsegg,沃尔夫斯埃格,wò ěr fū sī āi gé
binz,宾茨,bīn cí
krempe,克伦珀,kè lún pò
kranichfeld,克拉尼希费尔德,kè lā ní xī fèi ěr dé
großlangheim,大朗海姆,dà lǎng hǎi mǔ
krumbach,施瓦本地区克伦巴赫,shī wǎ běn dì qū kè lún bā hè
pettendorf,佩滕多夫,pèi téng duō fū
wenzenbach,文岑巴赫,wén cén bā hè
baunach,包纳赫,bāo nà hè
tornesch,托尔内施,tuō ěr nèi shī
gräfendorf,格雷芬多夫,gé léi fēn duō fū
höhenkirchensiegertsbrunn,赫恩基兴锡格茨布伦,hè ēn jī xīng xī gé cí bù lún
werben,易北河畔韦尔本,yì běi hé pàn wéi ěr běn
saalburgebersdorf,萨尔堡埃伯斯多夫,sà ěr bǎo āi bǎi sī duō fū
fritzlar,弗里茨拉尔,fú lǐ cí lā ěr
winterlingen,温特林根,wēn tè lín gēn
mötzing,默青,mò qīng
köfering,克弗灵,kè fú líng
obertraubling,上特劳布灵,shàng tè láo bù líng
regenstauf,雷根施陶夫,léi gēn shī táo fū
thalmassing,塔尔马辛,tǎ ěr mǎ xīn
sinzing,辛青,xīn qīng
ochsenfurt,奥克森富特,ào kè sēn fù tè
haar,哈尔,hā ěr
scheinfeld,沙因费尔德,shā yīn fèi ěr dé
nittendorf,尼滕多夫,ní téng duō fū
mainbernheim,美因贝恩海姆,měi yīn bèi ēn hǎi mǔ
gräfelfing,格雷弗尔芬,gé léi fú ěr fēn
themar,特马尔,tè mǎ ěr
wiehe,维厄,wéi è
riekofen,里科芬,lǐ kē fēn
elbeparey,易北帕赖,yì běi pà lài
senftenberg,森夫滕贝格,sēn fū téng bèi gé
pfatter,普法特,pǔ fǎ tè
dinkelsbühl,丁克尔斯比尔,dīng kè ěr sī bǐ ěr
neukirchen,诺伊基兴,nuò yī jī xīng
roigheim,罗伊格海姆,luó yī gé hǎi mǔ
schleusingen,施洛伊辛根,shī luò yī xīn gēn
mindelheim,明德尔海姆,míng dé ěr hǎi mǔ
attenkirchen,阿滕基兴,ā téng jī xīng
mittelbiberach,米特尔比伯拉赫,mǐ tè ěr bǐ bǎi lā hè
freirachdorf,弗赖拉赫多夫,fú lài lā hè duō fū
lohne,洛讷,luò nè
kastellaun,卡斯特劳恩,kǎ sī tè láo ēn
schwendi,施文迪,shī wén dí
klettgau,克莱特高,kè lái tè gāo
rühstädt,吕施泰特,lǚ shī tài tè
hardheim,哈德海姆,hā dé hǎi mǔ
teningen,泰宁根,tài níng gēn
schuttertal,舒特塔尔,shū tè tǎ ěr
strullendorf,施特鲁伦多夫,shī tè lǔ lún duō fū
sulzemoos,苏尔策莫斯,sū ěr cè mò sī
oppenheim,奥彭海姆,ào péng hǎi mǔ
schongau,雄高,xióng gāo
elze,埃尔策,āi ěr cè
berkoth,贝尔科特,bèi ěr kē tè
thumby,通比,tōng bǐ
andervenne,安德文讷,ān dé wén nè
pentling,彭特灵,péng tè líng
haldenwang,哈尔登旺,hā ěr dēng wàng
neuenmarkt,诺伊恩马克特,nuò yī ēn mǎ kè tè
wilhelmsthal,威廉斯塔尔,wēi lián sī tǎ ěr
salzweg,萨尔茨韦格,sà ěr cí wéi gé
laaber,拉伯,lā bǎi
kanzach,坎察赫,kǎn chá hè
rüdenau,吕德瑙,lǚ dé nǎo
gemmingen,盖明根,gài míng gēn
wesselburen,韦瑟尔布伦,wéi sè ěr bù lún
oberhaching,上哈兴,shàng hā xīng
lauscha,劳沙,láo shā
meuselwitz,莫伊塞尔维茨,mò yī sāi ěr wéi cí
könnern,肯嫩,kěn nèn
lütjenholm,吕特延霍尔姆,lǚ tè yán huò ěr mǔ
braderup,布拉德鲁普,bù lā dé lǔ pǔ
leinefeldeworbis,莱讷费尔德沃尔比斯,lái nè fèi ěr dé wò ěr bǐ sī
todendorf,托登多夫,tuō dēng duō fū
sönnebüll,森讷比尔,sēn nè bǐ ěr
gremersdorf,格雷默斯多夫,gé léi mò sī duō fū
beilstein,拜尔施泰因,bài ěr shī tài yīn
blieskastel,布利斯卡斯特尔,bù lì sī kǎ sī tè ěr
stadum,施塔杜姆,shī tǎ dù mǔ
kuppenheim,库彭海姆,kù péng hǎi mǔ
laufach,劳法赫,láo fǎ hè
kirchardt,基尔夏特,jī ěr xià tè
lexgaard,莱克斯加尔德,lái kè sī jiā ěr dé
bötzingen,伯青根,bǎi qīng gēn
wutach,武塔赫,wǔ tǎ hè
dachsberg,达赫斯贝格,dá hè sī bèi gé
reckendorf,雷肯多夫,léi kěn duō fū
untermerzbach,下梅尔茨巴赫,xià méi ěr cí bā hè
hemmersheim,黑默斯海姆,hēi mò sī hǎi mǔ
heimbuchenthal,海姆布亨塔尔,hǎi mǔ bù hēng tǎ ěr
bubsheim,布布斯海姆,bù bù sī hǎi mǔ
veitsbronn,法伊茨布龙,fǎ yī cí bù lóng
hilgertshausentandern,希尔格茨豪森坦登,xī ěr gé cí háo sēn tǎn dēng
neustadtglewe,诺伊施塔特格莱沃,nuò yī shī tǎ tè gé lái wò
waldeck,瓦尔代克,wǎ ěr dài kè
langquaid,朗奎德,lǎng kuí dé
winkelhaid,温克尔海德,wēn kè ěr hǎi dé
herschbroich,黑尔施布罗赫,hēi ěr shī bù luó hè
ingoldingen,英戈尔丁根,yīng gē ěr dīng gēn
allmannsweiler,阿尔曼斯韦勒,ā ěr màn sī wéi lè
wiemersdorf,维默斯多夫,wéi mò sī duō fū
neukloster,诺伊克洛斯特,nuò yī kè luò sī tè
henfenfeld,亨芬费尔德,hēng fēn fèi ěr dé
hohenlinden,霍恩林登,huò ēn lín dēng
wolnzach,沃尔恩察赫,wò ěr ēn chá hè
scheyern,沙伊恩,shā yī ēn
jetzendorf,耶岑多夫,yē cén duō fū
dürmentingen,迪门廷根,dí mén tíng gēn
alleshausen,阿莱斯豪森,ā lái sī háo sēn
seinsheim,赛恩斯海姆,sài ēn sī hǎi mǔ
andisleben,安迪斯莱本,ān dí sī lái běn
thyrnau,蒂尔瑙,dì ěr nǎo
heinersreuth,海讷斯罗伊特,hǎi nè sī luó yī tè
marktrodach,马克特罗达赫,mǎ kè tè luó dá hè
gerolzhofen,盖罗尔茨霍芬,gài luó ěr cí huò fēn
westerstede,韦斯特施泰德,wéi sī tè shī tài dé
norden,诺尔登,nuò ěr dēng
templin,滕普林,téng pǔ lín
gardelegen,加尔德莱根,jiā ěr dé lái gēn
wolgast,沃尔加斯特,wò ěr jiā sī tè
haßfurt,哈斯富特,hā sī fù tè
bismarckdenkmal,俾斯麦纪念碑,bǐ sī mài jì niàn bēi
lonsee,隆塞,lóng sāi
grundsheim,格伦茨海姆,gé lún cí hǎi mǔ
engelthal,恩格尔塔尔,ēn gé ěr tǎ ěr
gelchsheim,盖尔希斯海姆,gài ěr xī sī hǎi mǔ
graben,格拉本,gé lā běn
nindorf,宁多夫,níng duō fū
heppenheim,黑彭海姆,hēi péng hǎi mǔ
balderschwang,巴尔德施旺,bā ěr dé shī wàng
krumstedt,克鲁姆施泰特,kè lǔ mǔ shī tài tè
ottensoos,奥滕索斯,ào téng suǒ sī
weddelbrook,韦德尔布罗克,wéi dé ěr bù luó kè
oberaudorf,上奥多夫,shàng ào duō fū
basketballbundesliga,篮球联邦联赛,lán qiú lián bāng lián sài
westerheim,韦斯特海姆,wéi sī tè hǎi mǔ
neenstetten,嫩施泰滕,nèn shī tài téng
staig,施泰格,shī tài gé
ballrechtendottingen,巴尔雷希滕多廷根,bā ěr léi xī téng duō tíng gēn
gottenheim,戈滕海姆,gē téng hǎi mǔ
kaltenkirchen,卡尔滕基兴,kǎ ěr téng jī xīng
simmershofen,锡默斯霍芬,xī mò sī huò fēn
bindlach,宾德拉赫,bīn dé lā hè
münchsteinach,明希施泰纳赫,míng xī shī tài nà hè
nordhalben,北哈尔本,běi hā ěr běn
oberickelsheim,上伊克尔斯海姆,shàng yī kè ěr sī hǎi mǔ
heidgraben,海德格拉本,hǎi dé gé lā běn
hermeskeil,黑默斯凯尔,hēi mò sī kǎi ěr
buggingen,布京根,bù jīng gēn
uttenweiler,乌滕韦勒,wū téng wéi lè
westerborstel,西博斯特尔,xī bó sī tè ěr
norderwöhrden,北沃尔登,běi wò ěr dēng
betzenweiler,贝岑韦勒,bèi cén wéi lè
erolzheim,埃罗尔茨海姆,āi luó ěr cí hǎi mǔ
obermarchtal,上马希塔尔,shàng mǎ xī tǎ ěr
unterstadion,下施塔迪翁,xià shī tǎ dí wēng
nellingen,内林根,nèi lín gēn
griesingen,格里辛根,gé lǐ xīn gēn
schnürpflingen,施尼尔普夫林根,shī ní ěr pǔ fū lín gēn
kaub,考布,kǎo bù
rednitzhembach,雷德尼茨亨巴赫,léi dé ní cí hēng bā hè
trabentrarbach,特拉本特拉巴赫,tè lā běn tè lā bā hè
kleinlangheim,小朗海姆,xiǎo lǎng hǎi mǔ
gutenstetten,古滕施泰滕,gǔ téng shī tài téng
winzer,温策尔,wēn cè ěr
steinwiesen,施泰因维森,shī tài yīn wéi sēn
großenseebach,大塞巴赫,dà sāi bā hè
nordendorf,诺登多夫,nuò dēng duō fū
niederalteich,下阿尔特艾希,xià ā ěr tè ài xī
kyritz,基里茨,jī lǐ cí
oberthulba,上图尔巴,shàng tú ěr bā
tittmoning,蒂特莫宁,dì tè mò níng
nidderau,尼德奥,ní dé ào
hohensülzen,霍恩叙尔岑,huò ēn xù ěr cén
kelheim,凯尔海姆,kǎi ěr hǎi mǔ
helmbrechts,黑尔姆布雷希茨,hēi ěr mǔ bù léi xī cí
pasewalk,帕瑟瓦尔克,pà sè wǎ ěr kè
münsterhausen,明斯特豪森,míng sī tè háo sēn
varrel,法勒尔,fǎ lè ěr
dörverden,德费登,dé fèi dēng
kaisheim,凯斯海姆,kǎi sī hǎi mǔ
kaltental,卡尔滕塔尔,kǎ ěr téng tǎ ěr
emmendingen,埃门丁根,āi mén dīng gēn
oberkirch,奥伯基希,ào bǎi jī xī
obernzenn,奥伯恩采恩,ào bǎi ēn cǎi ēn
pößneck,珀斯内克,pò sī nèi kè
calbe,萨勒河畔卡尔伯,sà lè hé pàn kǎ ěr bǎi
leuna,洛伊纳,luò yī nà
mainaschaff,美因阿沙夫,měi yīn ā shā fū
emskirchen,埃姆斯基兴,āi mǔ sī jī xīng
pogeez,波盖茨,bō gài cí
sassnitz,萨斯尼茨,sà sī ní cí
gelsenkirchenbuer,布尔,bù ěr
gewandhaus,莱比锡布商大厦,lái bǐ xī bù shāng dà shà
braunsbedra,布劳恩斯贝德拉,bù láo ēn sī bèi dé lā
langerringen,朗格林根,lǎng gé lín gēn
ostrohe,奥斯特罗厄,ào sī tè luó è
fahrenkrug,法伦克鲁格,fǎ lún kè lǔ gé
kupferberg,库普弗贝格,kù pǔ fú bèi gé
weida,魏达,wèi dá
spaichingen,施派兴根,shī pài xīng gēn
geesthacht,盖斯特哈赫特,gài sī tè hā hè tè
mözen,默岑,mò cén
weißenthurm,魏森图尔姆,wèi sēn tú ěr mǔ
hillgroven,希尔格罗文,xī ěr gé luó wén
semlow,塞姆洛,sāi mǔ luò
unlingen,温林根,wēn lín gēn
heuweiler,霍伊韦勒,huò yī wéi lè
mittelstetten,米特尔施泰滕,mǐ tè ěr shī tài téng
ippesheim,伊珀斯海姆,yī pò sī hǎi mǔ
pilsach,皮尔萨赫,pí ěr sà hè
stadtroda,施塔特罗达,shī tǎ tè luó dá
meisenheim,迈森海姆,mài sēn hǎi mǔ
ittlingen,伊特林根,yī tè lín gēn
friedenweiler,弗里登韦勒,fú lǐ dēng wéi lè
mössingen,默辛根,mò xīn gēn
braunfels,布劳恩费尔斯,bù láo ēn fèi ěr sī
wallenstein,华伦斯坦,huá lún sī tǎn
ilsfeld,伊尔斯费尔德,yī ěr sī fèi ěr dé
erdweg,埃德韦格,āi dé wéi gé
hechingen,黑兴根,hēi xīng gēn
burghaun,布格豪恩,bù gé háo ēn
neckargerach,内卡盖拉赫,nèi kǎ gài lā hè
ruhla,于拉,yú lā
ebeleben,埃伯莱本,āi bǎi lái běn
staffhorst,施塔夫霍斯特,shī tǎ fū huò sī tè
vahlde,法尔德,fǎ ěr dé
oberottmarshausen,上奥特马斯豪森,shàng ào tè mǎ sī háo sēn
grömitz,格勒米茨,gé lè mǐ cí
oberhilbersheim,上希尔伯斯海姆,shàng xī ěr bǎi sī hǎi mǔ
gelnhausen,盖尔恩豪森,gài ěr ēn háo sēn
kösching,克兴,kè xīng
weißenhorn,魏森霍恩,wèi sēn huò ēn
minheim,明海姆,míng hǎi mǔ
traventhal,特拉文塔尔,tè lā wén tǎ ěr
guben,古本,gǔ běn
karlskron,卡尔斯克龙,kǎ ěr sī kè lóng
mömlingen,默姆林根,mò mǔ lín gēn
tonna,通纳,tōng nà
seesen,塞森,sāi sēn
hövede,赫沃德,hè wò dé
olsdorf,奥尔斯多夫,ào ěr sī duō fū
ipsheim,伊普斯海姆,yī pǔ sī hǎi mǔ
diespeck,迪斯佩克,dí sī pèi kè
illesheim,伊勒斯海姆,yī lè sī hǎi mǔ
bürstadt,比尔施塔特,bǐ ěr shī tǎ tè
lorsch,洛尔施,luò ěr shī
neunkhausen,诺因克豪森,nuò yīn kè háo sēn
bersenbrück,贝森布吕克,bèi sēn bù lǚ kè
dragun,德拉贡,dé lā gòng
baumholder,鲍姆霍尔德,bào mǔ huò ěr dé
oschersleben,奥舍斯莱本,ào shè sī lái běn
birkenfeld,比肯费尔德,bǐ kěn fèi ěr dé
neubulach,新布拉赫,xīn bù lā hè
varel,法勒尔,fǎ lè ěr
dietersheim,迪特斯海姆,dí tè sī hǎi mǔ
tännesberg,滕讷斯贝格,téng nè sī bèi gé
buttstädt,布特施泰特,bù tè shī tài tè
friedrichroda,腓特烈罗达,féi tè liè luó dá
spatzenhausen,施帕岑豪森,shī pà cén háo sēn
uehlfeld,于尔费尔德,yú ěr fèi ěr dé
oberscheinfeld,上沙因费尔德,shàng shā yīn fèi ěr dé
moringen,莫林根,mò lín gēn
tengen,滕根,téng gēn
schwabhausen,施瓦布豪森,shī wǎ bù háo sēn
staßfurt,施塔斯富特,shī tǎ sī fù tè
bruchhausen,布鲁赫豪森,bù lǔ hè háo sēn
fleckeby,弗莱克比,fú lái kè bǐ
wittenberge,维滕贝格,wéi téng bèi gé
hummelfeld,胡默尔费尔德,hú mò ěr fèi ěr dé
biesenthal,比森塔尔,bǐ sēn tǎ ěr
scharbeutz,沙尔博伊茨,shā ěr bó yī cí
bretten,布雷滕,bù léi téng
hagenbach,哈根巴赫,hā gēn bā hè
großenbrode,格罗森布罗德,gé luó sēn bù luó dé
sellin,塞林,sāi lín
wunsiedel,文西德尔,wén xī dé ěr
dannenberg,丹嫩贝格,dān nèn bèi gé
wildflecken,维尔德弗莱肯,wéi ěr dé fú lái kěn
mistelgau,米斯特尔高,mǐ sī tè ěr gāo
plön,普伦,pǔ lún
baudenbach,包登巴赫,bāo dēng bā hè
hohenbrunn,霍恩布伦,huò ēn bù lún
unterammergau,下阿默高,xià ā mò gāo
chamerau,卡默劳,kǎ mò láo
waldshuttiengen,瓦尔茨胡特廷根,wǎ ěr cí hú tè tíng gēn
karlshuld,卡尔斯胡尔德,kǎ ěr sī hú ěr dé
waldkirch,瓦尔德基希,wǎ ěr dé jī xī
scheidegg,沙伊德格,shā yī dé gé
aulendorf,奥伦多夫,ào lún duō fū
rathenow,拉特诺,lā tè nuò
wandlitz,万德利茨,wàn dé lì cí
rehburgloccum,雷堡洛库姆,léi bǎo luò kù mǔ
dienstauszeichnung,国防军长期服役奖章,guó fáng jūn zhǎng qī fú yì jiǎng zhāng
gernsbach,盖恩斯巴赫,gài ēn sī bā hè
heiligengrabe,海利根格拉伯,hǎi lì gēn gé lā bǎi
riesweiler,里斯韦勒,lǐ sī wéi lè
herdorf,黑尔多夫,hēi ěr duō fū
burg,贝格,bèi gé
idstein,伊德施泰因,yī dé shī tài yīn
waake,瓦克,wǎ kè
daisendorf,代森多夫,dài sēn duō fū
pfronten,普夫龙滕,pǔ fū lóng téng
tangermünde,唐格明德,táng gé míng dé
quakenbrück,夸肯布吕克,kuā kěn bù lǚ kè
rinteln,林特尔恩,lín tè ěr ēn
northeim,诺特海姆,nuò tè hǎi mǔ
haselünne,哈瑟林讷,hā sè lín nè
schwifting,施维夫廷,shī wéi fū tíng
gützkow,居茨科,jū cí kē
unkel,翁克尔,wēng kè ěr
gengenbach,根根巴赫,gēn gēn bā hè
titiseeneustadt,蒂蒂塞诺伊施塔特,dì dì sāi nuò yī shī tǎ tè
bierpinsel,啤酒刷,pí jiǔ shuā
hummeltal,胡默尔塔尔,hú mò ěr tǎ ěr
südergellersen,南盖勒森,nán gài lè sēn
duderstadt,杜德施塔特,dù dé shī tǎ tè
hambrücken,汉布吕肯,hàn bù lǚ kěn
lottstetten,洛特施泰滕,luò tè shī tài téng
walsrode,瓦尔斯罗德,wǎ ěr sī luó dé
hepstedt,黑普施泰特,hēi pǔ shī tài tè
odisheim,奥迪斯海姆,ào dí sī hǎi mǔ
reichling,赖希灵,lài xī líng
weissach,魏萨赫,wèi sà hè
ubstadtweiher,乌布施塔特魏尔,wū bù shī tǎ tè wèi ěr
gyhum,居胡姆,jū hú mǔ
balje,巴尔耶,bā ěr yē
philippsreut,菲利普斯罗伊特,fēi lì pǔ sī luó yī tè
preetz,普雷茨,pǔ léi cí
berne,伯恩,bǎi ēn
bühl,比尔,bǐ ěr
hemsbünde,黑姆斯宾德,hēi mǔ sī bīn dé
burgsalach,布格萨拉赫,bù gé sà lā hè
brunnen,布伦嫩,bù lún nèn
karlsdorfneuthard,卡尔斯多夫诺伊塔德,kǎ ěr sī duō fū nuò yī tǎ dé
kürnbach,屈恩巴赫,qū ēn bā hè
dettenheim,代滕海姆,dài téng hǎi mǔ
pfofeld,普福费尔德,pǔ fú fèi ěr dé
kraichtal,克赖希塔尔,kè lài xī tǎ ěr
sonneberg,索纳贝格,suǒ nà bèi gé
rheinstetten,莱茵施泰滕,lái yīn shī tài téng
höttingen,赫廷根,hè tíng gēn
theilenhofen,泰伦霍芬,tài lún huò fēn
haundorf,豪恩多夫,háo ēn duō fū
hoechst,赫斯特公司,hè sī tè gōng sī
waldbronn,瓦尔德布龙,wǎ ěr dé bù lóng
marxzell,马克思采尔,mǎ kè sī cǎi ěr
linkenheimhochstetten,林肯海姆霍赫施泰滕,lín kěn hǎi mǔ huò hè shī tài téng
oberderdingen,上代丁根,shàng dài dīng gēn
sulzfeld,苏尔茨费尔德,sū ěr cí fèi ěr dé
neusitz,诺伊西茨,nuò yī xī cí
oberndorf,奥伯恩多夫,ào bǎi ēn duō fū
neukamperfehn,新坎珀芬,xīn kǎn pò fēn
hilpoltstein,希尔波尔特施泰因,xī ěr bō ěr tè shī tài yīn
mainstockheim,美因施托克海姆,měi yīn shī tuō kè hǎi mǔ
rimpar,林帕尔,lín pà ěr
boppard,博帕德,bó pà dé
calvörde,卡尔弗德,kǎ ěr fú dé
oymittelberg,奥伊米特尔贝格,ào yī mǐ tè ěr bèi gé
hohenleuben,霍恩洛伊本,huò ēn luò yī běn
